"DT_GERACAO";"HH_GERACAO";"NR_ANO_REFERENCIA";"CD_ELEICAO";"NM_URNA";"NR_CANDIDATO";"SG_UF_UA";"SG_UE";"NM_UE_UA";"CONTRATANTE";"NR_CPF_CNPJ_EMITENTE";"CD_NATUREZA_OPERACAO";"CD_MODELO";"NM_UNIDADE_ARRECADADORA";"DT_EMISSAO";"NR_NOTA_FISCAL";"NR_SERIE";"VR_NOTA_FISCAL";"NR_CHAVE_ACESSO";"NM_URL_ACESSO"
"26/12/2023";"12:02:27";2022;546;"PR. ZAQUEU  BARROS";1922;"MA";"MA";"SÃO LUÍS";"Titular";"44373949000102";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-08 00:00:00";50;"001";8000.0;"8A049ED3490307ADD660432FF197C889";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"SININGER VIDAL DE MADUREIRA";15456;"MA";"MA";"AÇAILÂNDIA";"Titular";"26009507000108";"SERV";"EL";"PREFEITURA MUNICIPAL DE AÇAILÂNDIA";"0022-09-23 00:00:00";52;"001";1000.0;"GSG2T2HO";"https://acailandia.sigiss.com.br/acailandia/contribuinte/nfe/nfe_ver.php?id=1249468&id_cadastro=245575&hash=GSG2T2HO&nfe=52"
"26/12/2023";"12:02:27";2022;546;"SININGER VIDAL DE MADUREIRA";15456;"MA";"MA";"AÇAILÂNDIA";"Titular";"05768493000128";"SERV";"EL";"PREFEITURA MUNICIPAL DE AÇAILÂNDIA";"0022-09-23 00:00:00";621;"001";2000.0;"BDGMAN8I";"https://acailandia.sigiss.com.br/acailandia/contribuinte/nfe/nfe_ver.php?id=1249126&id_cadastro=177686&hash=BDGMAN8I&nfe=621"
"26/12/2023";"12:02:27";2022;546;"RAQUEL DO  VALE ";90125;"MA";"MA";"MARANHÃO";"Titular";"38424116000120";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-19 00:00:00";14;"002";4998.5;"00000021220938424116000120550020000000141000000427";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"SILVIA CARVALHO";45184;"MA";"MA";"MARANHÃO";"Titular";"12125791000165";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-13 00:00:00";4557;"020";600.0;"00000021220912125791000165550200000045571641726088";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MARCOS PIRÃO";45455;"MA";"MA";"SÃO LUÍS";"Titular";"42365257000197";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-10-25 00:00:00";1;"001";4810.0;"EE9F869E32687C4A9DDC79276CC60377";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ARLETE MOREIRA LIMA";45527;"MA";"MA";"SÃO LUÍS";"Titular";"27246431000199";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-06 00:00:00";21;"001";375.0;"853D700354D6111309421152C48ABFF2";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;544;"SIMONE TEBET";15;"MA";"BR";"SÃO LUÍS";"Titular";"00159120000136";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-16 00:00:00";14598;"001";659.99;"B2AEC346EC0D15A71CE780B7022BB7AD";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;544;"SIMONE TEBET";15;"MA";"BR";"SÃO LUÍS";"Titular";"00159120000136";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-16 00:00:00";14599;"001";659.99;"FCDB941BE104244FDEA66EC478C3DFB1";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;544;"SIMONE TEBET";15;"MA";"BR";"SÃO LUÍS";"Titular";"00159120000136";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-16 00:00:00";14596;"001";659.99;"50FC86587F20DB4501787A603BAD44D0";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"PROFESSOR JOÃO";3313;"MA";"DF";"SÃO LUÍS";"Titular";"45691001000168";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-24 00:00:00";12;"001";50000.0;"57826D6179B830C257CD7BCD09A340A4";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"COMPANHEIRA LINDALVA";65333;"MA";"MA";"SÃO LUÍS";"Titular";"32294964000186";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-01 00:00:00";26;"001";894.0;"486D40AB57D6CEC677192F77D9E8635A";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CATULÉ JUNIOR";11888;"MA";"MA";"MARANHÃO";"Titular";"07829743000118";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-29 00:00:00";572;"001";4540.0;"00000021220807829743000118550010000005721004640326";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CATULÉ JUNIOR";11888;"MA";"MA";"SÃO LUÍS";"Titular";"33119489000174";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-13 00:00:00";563;"001";14400.0;"0A08D25A041565AC576E02AF68766E8E";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CATULÉ JUNIOR";11888;"MA";"MA";"MARANHÃO";"Titular";"07829743000118";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-29 00:00:00";571;"001";4540.0;"00000021220807829743000118550010000005711004640329";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CATULÉ JUNIOR";11888;"MA";"MA";"MARANHÃO";"Titular";"32703832000160";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-27 00:00:00";383;"001";6300.0;"00000021220932703832000160550010000003831000045436";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"PINHEIRO";"Titular";"11478743000198";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-09-02 00:00:00";202200000000016;"NFS";200100.0;"WL5Q-XNQS";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000362709"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"37905458000108";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-28 00:00:00";183;"001";50205.0;"D90DC543670C970AF10931376F4606F2";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"86863412000170";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-24 00:00:00";2151;"001";92773.0;"F34F20076CE2C6067ADA7B3814DA51F3";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"08226412000156";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-30 00:00:00";317;"001";8147.14;"081FA037AD944FCBC83B87E6DF202833";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"PINHEIRO";"Titular";"11478743000198";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-09-30 00:00:00";202200000000026;"NFS";35100.0;"SLPM-O4TM";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000364780"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"MARANHÃO";"Titular";"06261374000147";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-12 00:00:00";54757;"000";239.9;"00000021220806261374000147550000000547571000013167";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"86863412000170";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-24 00:00:00";2152;"001";196800.0;"47CC408762EF1115051382F4F338AF90";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"PINHEIRO";"Titular";"11478743000198";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-09-29 00:00:00";202200000000025;"NFS";50880.9;"9IFZ-MKG3";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000364721"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"11503404000114";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-14 00:00:00";766;"001";30000.0;"D92E522BD673213C8A2485B455A4923D";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"PINHEIRO";"Titular";"11478743000198";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-08-25 00:00:00";202200000000010;"NFS";100000.0;"BESR-YLMU";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000361799"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"37396888000133";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-15 00:00:00";50;"001";126000.0;"7B42B615FDEDF668BADFDC8C5064C8C1";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"86863412000170";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-22 00:00:00";2211;"001";92096.0;"F97941FAC164A1207F3B9F3F7D953A18";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"16923699000100";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-25 00:00:00";124;"001";22000.0;"AF6A8FFA7E5584AD8AA75C5F4B19B36F";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CATULÉ JUNIOR";11888;"MA";"MA";"SÃO LUÍS";"Titular";"33119489000174";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-13 00:00:00";561;"001";2400.0;"E518335F93387680D5FB8DD0230E5078";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JOÃO BATISTA SEGUNDO";51333;"MA";"MA";"PINHEIRO";"Titular";"11478743000198";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-09-30 00:00:00";202200000000028;"NFS";43290.0;"QEYA-VYKU";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000364818"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"42859614000173";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-23 00:00:00";160;"001";15000.0;"DCFEAC34D34B4BCFAEF0B7E9BA0AF75A";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"42859614000173";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-24 00:00:00";161;"001";25000.0;"4E517A37FC1C948E4178C1CC5BC81181";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"RUBENS PEREIRA JR";1340;"MA";"MA";"SÃO LUÍS";"Titular";"34665814000167";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-29 00:00:00";52;"001";3840.0;"5A319501251CFAA050660840320A0DEC";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"EDIMAR FRANCO";1910;"MA";"MA";"MARANHÃO";"Titular";"11270119000109";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-10-01 00:00:00";2492;"001";7211.1;"00000021221011270119000109550010000024921851362121";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"EDIMAR FRANCO";1910;"MA";"MA";"SÃO LUÍS";"Titular";"17855753000181";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-07 00:00:00";1911;"001";36320.0;"B3B0E4574844E93782E4DCFC4E52B2DB";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"EDIMAR FRANCO";1910;"MA";"MA";"MARANHÃO";"Titular";"11270119000109";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-31 00:00:00";2478;"001";32240.5;"00000021220811270119000109550010000024781323292600";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"PROFESSORA CONCEIÇÃO AGUIAR";51789;"MA";"MA";"SÃO LUÍS";"Titular";"86863412000170";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-27 00:00:00";2244;"001";2439.0;"0B3DF2D2B7DED4D4FA4D3A054F59DE28";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CORONEL MEDEIROS";5190;"MA";"MA";"MARANHÃO";"Titular";"23433311000140";"DEVO";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-24 00:00:00";114129;"004";490.15;"00000021220923433311000140550040001141291100350610";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CORONEL MEDEIROS";5190;"MA";"MA";"MARANHÃO";"Titular";"28549567000130";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";16;"002";74.7;"00000021220928549567000130550020000000161000855788";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CORONEL MEDEIROS";5190;"MA";"MA";"MARANHÃO";"Titular";"35602023000150";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-10-01 00:00:00";1090;"001";1683.0;"00000021221035602023000150550010000010901589000528";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CORONEL MEDEIROS";5190;"MA";"MA";"MARANHÃO";"Titular";"03824523000140";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";2319;"000";5498.0;"00000021220903824523000140550000000023191159889472";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CORONEL MEDEIROS";5190;"MA";"MA";"MARANHÃO";"Titular";"35602023000150";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-08 00:00:00";1068;"001";545.3;"00000021220935602023000150550010000010681200505009";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MISSIONÁRIO AMORIM";22221;"MA";"MA";"SÃO LUÍS";"Titular";"03455870309";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-26 00:00:00";447330;"001";200.0;"37C1994FFE0333C34332F765A77D18DA";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CORONEL MEDEIROS";5190;"MA";"MA";"MARANHÃO";"Titular";"28549567000130";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-10 00:00:00";8;"002";330.85;"00000021220928549567000130550020000000081000845942";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CORONEL MEDEIROS";5190;"MA";"MA";"MARANHÃO";"Titular";"23433311000140";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";114235;"004";11235.83;"00000021220923433311000140550040001142351699642556";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CORONEL MEDEIROS";5190;"MA";"MA";"MARANHÃO";"Titular";"23439510000165";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";270;"001";1000.0;"00000021220823439510000165550010000002701892729818";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"SARGENTO CESAR";90800;"MA";"MA";"MARANHÃO";"Titular";"04502809000253";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-12 00:00:00";1853;"001";200.0;"00000021220904502809000253550010000018531226344982";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"SARGENTO CESAR";90800;"MA";"MA";"MARANHÃO";"Titular";"47358391000184";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-10-06 00:00:00";1884;"001";193.63;"00000021221004502809000253550010000018841517382143";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"SARGENTO CESAR";90800;"MA";"MA";"MARANHÃO";"Titular";"07829743000118";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-17 00:00:00";603;"001";450.0;"00000021220907829743000118550010000006031004640328";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"COMPANHEIRA LINDALVA";65333;"MA";"MA";"SÃO LUÍS";"Titular";"33119489000174";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-01 00:00:00";553;"001";7500.0;"FFF00CA96CBE5302F9DC114200E7244E";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JOWBERTH ALVES";13456;"MA";"MA";"MARANHÃO";"Titular";"11672679000181";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";3059;"001";7000.0;"00000021220911672679000181550010000030591304936149";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"SARGENTO CESAR";90800;"MA";"MA";"MARANHÃO";"Titular";"04502809000253";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-24 00:00:00";1872;"001";478.5;"00000021220904502809000253550010000018721641993360";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"SARGENTO CESAR";90800;"MA";"MA";"MARANHÃO";"Titular";"04502809000253";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-26 00:00:00";1874;"001";430.02;"00000021220904502809000253550010000018741741384468";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"63504596368";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-12 00:00:00";34964;"001";8000.0;"79TPSLB8O";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=34964&codVerificacao=79TPSLB8O&cnpj=63504596368&hash=6517756BPOSNRW267LUCND3GTRPFE9P6"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"MARANHÃO";"Titular";"32623362000125";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";1013;"001";10000.0;"00000021220932623362000125550010000010131478467023";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"16917252000110";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-27 00:00:00";1993;"002";10400.0;"ONFSVOB10";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=1993&codVerificacao=ONFSVOB10&cnpj=16917252000110&hash=6522665Y3A0JNCOMP4RVYSIBO3R0YJIE"
"26/12/2023";"12:02:27";2022;546;"RAFAEL LEITOA";40212;"MA";"MA";"TIMON";"Titular";"41855502000181";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-16 00:00:00";5;"002";5850.0;"LRSRN0J31";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=5&codVerificacao=LRSRN0J31&cnpj=41855502000181&hash=6519376II7T0UI06HKNDO7MXM5HSSOWJ"
"26/12/2023";"12:02:27";2022;546;"SEVERO EULÁLIO";15101;"MA";"PI";"TIMON";"Titular";"02699001000100";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-30 00:00:00";2226;"002";40280.0;"H5DOCE9E8";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=2226&codVerificacao=H5DOCE9E8&cnpj=02699001000100&hash=65242029TCTPKFER1U0PCWNXZ08JBG2R"
"26/12/2023";"12:02:27";2022;546;"SEVERO EULÁLIO";15101;"MA";"PI";"TIMON";"Titular";"02699001000100";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-08-31 00:00:00";2203;"002";36600.0;"W5A7KQEST";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=2203&codVerificacao=W5A7KQEST&cnpj=02699001000100&hash=6514356VMKQGVQTUN0WP8LVVNDZ1E4PK"
"26/12/2023";"12:02:27";2022;546;"DR HUMBERTO";1133;"MA";"MA";"SÃO LUÍS";"Titular";"29262947000152";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-30 00:00:00";197;"001";25000.0;"E16A48E392FEE7CD178074D4937BE1FB";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DR HUMBERTO";1133;"MA";"MA";"SÃO LUÍS";"Titular";"19567468000190";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-30 00:00:00";254;"001";44240.0;"E29F25349C0547C5B6649BD03F4A95A1";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"GUILHERME OLIVEIRA";2324;"MA";"MA";"MARANHÃO";"Titular";"02961420000402";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-02 00:00:00";132;"001";6000.0;"00000021220902961420000402550010000001321211252100";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"GUILHERME OLIVEIRA";2324;"MA";"MA";"MARANHÃO";"Titular";"43313112000105";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-30 00:00:00";6;"001";7995.0;"00000021220843313112000105550010000000061700039069";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
